github.com/editorconfig/editorconfig-core-go/v2,https://github.com/editorconfig/editorconfig-core-go/blob/v2.6.3/LICENSE,MIT
github.com/elewis787/boa,https://github.com/elewis787/boa/blob/v0.1.3/LICENSE,MIT
github.com/elliotchance/orderedmap,https://github.com/elliotchance/orderedmap/blob/v1.8.0/LICENSE,MIT
github.com/emirpasic/gods,https://github.com/emirpasic/gods/blob/v1.18.1/LICENSE,BSD-2-Clause
github.com/envoyproxy/go-control-plane/envoy,https://github.com/envoyproxy/go-control-plane/blob/envoy/v1.32.4/envoy/LICENSE,Apache-2.0
github.com/envoyproxy/protoc-gen-validate/validate,https://github.com/envoyproxy/protoc-gen-validate/blob/v1.2.1/LICENSE,Apache-2.0
github.com/fatih/color,https://github.com/fatih/color/blob/v1.18.0/LICENSE.md,MIT
github.com/felixge/httpsnoop,https://github.com/felixge/httpsnoop/blob/v1.0.4/LICENSE.txt,MIT
github.com/forPelevin/gomoji,https://github.com/forPelevin/gomoji/blob/v1.3.0/LICENSE,MIT
github.com/fsnotify/fsnotify,https://github.com/fsnotify/fsnotify/blob/v1.9.0/LICENSE,BSD-3-Clause
github.com/gabriel-vasile/mimetype,https://github.com/gabriel-vasile/mimetype/blob/v1.4.10/LICENSE,MIT
github.com/go-git/gcfg,https://github.com/go-git/gcfg/blob/3a3c6141e376/LICENSE,BSD-3-Clause
github.com/go-git/go-billy/v5,https://github.com/go-git/go-billy/blob/v5.6.2/LICENSE,Apache-2.0
github.com/go-git/go-git/v5,https://github.com/go-git/go-git/blob/v5.16.3/LICENSE,Apache-2.0
github.com/go-ini/ini,https://github.com/go-ini/ini/blob/v1.67.0/LICENSE,Apache-2.0
github.com/go-jose/go-jose/v3/json,https://github.com/go-jose/go-jose/blob/v3.0.4/json/LICENSE,BSD-3-Clause
github.com/go-jose/go-jose/v4,https://github.com/go-jose/go-jose/blob/v4.1.2/LICENSE,Apache-2.0
github.com/go-jose/go-jose/v4/json,https://github.com/go-jose/go-jose/blob/v4.1.2/json/LICENSE,BSD-3-Clause
github.com/go-logfmt/logfmt,https://github.com/go-logfmt/logfmt/blob/v0.6.0/LICENSE,MIT
github.com/go-logr/logr,https://github.com/go-logr/logr/blob/v1.4.3/LICENSE,Apache-2.0
github.com/go-logr/stdr,https://github.com/go-logr/stdr/blob/v1.2.2/LICENSE,Apache-2.0
github.com/go-stack/stack,https://github.com/go-stack/stack/blob/v1.8.1/LICENSE.md,MIT
github.com/go-viper/mapstructure/v2,https://github.com/go-viper/mapstructure/blob/v2.4.0/LICENSE,MIT
github.com/gobwas/glob,https://github.com/gobwas/glob/blob/v0.2.3/LICENSE,MIT
github.com/goccy/go-json,https://github.com/goccy/go-json/blob/v0.10.5/LICENSE,MIT
github.com/goccy/go-yaml,https://github.com/goccy/go-yaml/blob/v1.18.0/LICENSE,MIT
github.com/gofrs/flock,https://github.com/gofrs/flock/blob/v0.13.0/LICENSE,BSD-3-Clause
github.com/gogo/protobuf/proto,https://github.com/gogo/protobuf/blob/v1.3.2/LICENSE,BSD-3-Clause
github.com/golang-jwt/jwt/v4,https://github.com/golang-jwt/jwt/blob/v4.5.2/LICENSE,MIT
github.com/golang-jwt/jwt/v5,https://github.com/golang-jwt/jwt/blob/v5.3.0/LICENSE,MIT
github.com/golang/groupcache/lru,https://github.com/golang/groupcache/blob/2c02b8208cf8/LICENSE,Apache-2.0
github.com/golang/mock/gomock,https://github.com/golang/mock/blob/v1.6.0/LICENSE,Apache-2.0
github.com/golang/snappy,https://github.com/golang/snappy/blob/v0.0.4/LICENSE,BSD-3-Clause
github.com/google/go-cmp/cmp,https://github.com/google/go-cmp/blob/v0.7.0/LICENSE,BSD-3-Clause
github.com/google/go-containerregistry,https://github.com/google/go-containerregistry/blob/v0.20.6/LICENSE,Apache-2.0
github.com/google/go-github/v59/github,https://github.com/google/go-github/blob/v59.0.0/LICENSE,BSD-3-Clause
github.com/google/go-querystring/query,https://github.com/google/go-querystring/blob/v1.1.0/LICENSE,BSD-3-Clause
github.com/google/renameio/v2,https://github.com/google/renameio/blob/v2.0.0/LICENSE,Apache-2.0
github.com/google/s2a-go,https://github.com/google/s2a-go/blob/v0.1.9/LICENSE.md,Apache-2.0
github.com/google/uuid,https://github.com/google/uuid/blob/v1.6.0/LICENSE,BSD-3-Clause
github.com/google/wire,https://github.com/google/wire/blob/v0.6.0/LICENSE,Apache-2.0
github.com/googleapis/enterprise-certificate-proxy/client,https://github.com/googleapis/enterprise-certificate-proxy/blob/v0.3.6/LICENSE,Apache-2.0
github.com/googleapis/gax-go/v2,https://github.com/googleapis/gax-go/blob/v2.15.0/v2/LICENSE,BSD-3-Clause
github.com/gookit/color,https://github.com/gookit/color/blob/v1.5.4/LICENSE,MIT
